DictionaryName,Code,Name,Domain,,
CPT,52277,"Cystourethroscopy, with resection of external sphincter (sphincterotomy)",CARE,,
CPT,52281,"Cystourethroscopy, with calibration and/or dilation of urethral stricture or stenosis, with or without meatotomy, with or without injection procedure for cystography, male or female",CARE,,
CPT,52282,"Cystourethroscopy, with insertion of permanent urethral stent",CARE,,
CPT,52283,"Cystourethroscopy, with steroid injection into stricture",CARE,,
CPT,52285,"Cystourethroscopy for treatment of the female urethral syndrome with any or all of the following: urethral meatotomy, urethral dilation, internal urethrotomy, lysis of urethrovaginal septal fibrosis, lateral incisions of the bladder neck, and fulguration of polyp(s) of urethra, bladder neck, and/or trigone",CARE,,
CPT,52287,Cystoscopy chemodenervation,CARE,,
CPT,52290,"Cystourethroscopy; with ureteral meatotomy, unilateral or bilateral",CARE,,
CPT,52300,"Cystourethroscopy; with resection or fulguration of orthotopic ureterocele(s), unilateral or bilateral",CARE,,
CPT,52301,"Cystourethroscopy; with resection or fulguration of ectopic ureterocele(s), unilateral or bilateral",CARE,,
CPT,52305,"Cystourethroscopy; with incision or resection of orifice of bladder diverticulum, single or multiple",CARE,,
CPT,52310,"Cystourethroscopy, with removal of foreign body, calculus, or ureteral stent from urethra or bladder (separate procedure); simple",CARE,,
CPT,52315,"Cystourethroscopy, with removal of foreign body, calculus, or ureteral stent from urethra or bladder (separate procedure); complicated",CARE,,
CPT,52317,Litholapaxy: crushing or fragmentation of calculus by any means in bladder and removal of fragments; simple or small (less than 2.5 cm),CARE,,
CPT,52318,Litholapaxy: crushing or fragmentation of calculus by any means in bladder and removal of fragments; complicated or large (over 2.5 cm),CARE,,
CPT,52320,Cystourethroscopy (including ureteral catheterization); with removal of ureteral calculus,CARE,,
CPT,52325,"Cystourethroscopy (including ureteral catheterization); with fragmentation of ureteral calculus (eg, ultrasonic or electro-hydraulic technique)",CARE,,
CPT,52327,Cystourethroscopy (including ureteral catheterization); with subureteric injection of implant material,CARE,,
CPT,52330,"Cystourethroscopy (including ureteral catheterization); with manipulation, without removal of ureteral calculus",CARE,,
CPT,52332,"Cystourethroscopy, with insertion of indwelling ureteral stent (eg, Gibbons or double-J type)",CARE,,
CPT,52334,"Cystourethroscopy with insertion of ureteral guide wire through kidney to establish a percutaneous nephrostomy, retrograde",CARE,,
CPT,52341,"Cystourethroscopy; with treatment of ureteral stricture (eg, balloon dilation, laser, electrocautery, and incision)",CARE,,
CPT,52342,"Cystourethroscopy; with treatment of ureteropelvic junction stricture (eg, balloon dilation, laser, electrocautery, and incision)",CARE,,
CPT,52343,"Cystourethroscopy; with treatment of intra-renal stricture (eg, balloon dilation, laser, electrocautery, and incision)",CARE,,
CPT,52344,"Cystourethroscopy with ureteroscopy; with treatment of ureteral stricture (eg, balloon dilation, laser, electrocautery, and incision)",CARE,,
CPT,52345,"Cystourethroscopy with ureteroscopy; with treatment of ureteropelvic junction stricture (eg, balloon dilation, laser, electrocautery, and incision)",CARE,,
CPT,52346,"Cystourethroscopy with ureteroscopy; with treatment of intra-renal stricture (eg, balloon dilation, laser, electrocautery, and incision)",CARE,,
CPT,52351,"Cystourethroscopy, with ureteroscopy and/or pyeloscopy; diagnostic",CARE,,
CPT,52352,"Cystourethroscopy, with ureteroscopy and/or pyeloscopy; with removal or manipulation of calculus (ureteral catheterization is included)",CARE,,
CPT,52353,"Cystourethroscopy, with ureteroscopy and/or pyeloscopy; with lithotripsy (ureteral catheterization is included)",CARE,,
CPT,52354,"Cystourethroscopy, with ureteroscopy and/or pyeloscopy; with biopsy and/or fulguration of ureteral or renal pelvic lesion",CARE,,
CPT,52355,"Cystourethroscopy, with ureteroscopy and/or pyeloscopy; with resection of ureteral or renal pelvic tumor",CARE,,
CPT,52356,"Cystourethroscopy, with ureteroscopy and/or pyeloscopy; with lithotripsy including insertion of indwelling ureteral stent (eg, Gibbons or double-J type)",CARE,,
CPT,52400,"Cystourethroscopy with incision, fulguration, or resection of congenital posterior urethral valves, or congenital obstructive hypertrophic mucosal folds",CARE,,
CPT,52402,Cystourethroscopy with transurethral resection or incision of ejaculatory ducts,CARE,,
CPT,52450,Transurethral incision of prostate,CARE,,
CPT,52500,Transurethral resection of bladder neck (separate procedure),CARE,,
CPT,5250F,Asthma discharge plan presnt,CARE,,
CPT,52601,"Transurethral electrosurgical resection of prostate, including control of postoperative bleeding, complete (vasectomy, meatotomy, cystourethroscopy, urethral calibration and/or dilation, and internal urethrotomy are included)",CARE,,
CPT,52630,"Transurethral resection; residual or regrowth of obstructive prostate tissue including control of postoperative bleeding, complete (vasectomy, meatotomy, cystourethroscopy, urethral calibration and/or dilation, and internal urethrotomy are included)",CARE,,
CPT,52640,Transurethral resection; of postoperative bladder neck contracture,CARE,,
CPT,52647,"Laser coagulation of prostate, including control of postoperative bleeding, complete (vasectomy, meatotomy, cystourethroscopy, urethral calibration and/or dilation, and internal urethrotomy are included if performed)",CARE,,
CPT,52648,"Laser vaporization of prostate, including control of postoperative bleeding, complete (vasectomy, meatotomy, cystourethroscopy, urethral calibration and/or dilation, internal urethrotomy and transurethral resection of prostate are included if performed)",CARE,,
CPT,52649,"Laser enucleation of the prostate with morcellation, including control of postoperative bleeding, complete (vasectomy, meatotomy, cystourethroscopy, urethral calibration and/or dilation, internal urethrotomy and transurethral resection of prostate are included if performed)",CARE,,
CPT,52700,Transurethral drainage of prostatic abscess,CARE,,
CPT,53,Discontinued Procedure,CARE,,
CPT,53000,"Urethrotomy or urethrostomy, external (separate procedure); pendulous urethra",CARE,,
CPT,53010,"Urethrotomy or urethrostomy, external (separate procedure); perineal urethra, external",CARE,,
CPT,53020,"Meatotomy, cutting of meatus (separate procedure); except infant",CARE,,
CPT,53025,"Meatotomy, cutting of meatus (separate procedure); infant",CARE,,
CPT,53040,Drainage of deep periurethral abscess,CARE,,
CPT,53060,Drainage of Skene's gland abscess or cyst,CARE,,
CPT,53080,Drainage of perineal urinary extravasation; uncomplicated (separate procedure),CARE,,
CPT,53085,Drainage of perineal urinary extravasation; complicated,CARE,,
CPT,53200,Biopsy of urethra,CARE,,
CPT,53210,"Urethrectomy, total, including cystostomy; female",CARE,,
CPT,53215,"Urethrectomy, total, including cystostomy; male",CARE,,
CPT,53220,Excision or fulguration of carcinoma of urethra,CARE,,
CPT,53230,Excision of urethral diverticulum (separate procedure); female,CARE,,
CPT,53235,Excision of urethral diverticulum (separate procedure); male,CARE,,
CPT,53240,"Marsupialization of urethral diverticulum, male or female",CARE,,
CPT,53250,Excision of bulbourethral gland (Cowper's gland),CARE,,
CPT,53260,"Excision or fulguration; urethral polyp(s), distal urethra",CARE,,
CPT,53265,Excision or fulguration; urethral caruncle,CARE,,
CPT,53270,Excision or fulguration; Skene's glands,CARE,,
CPT,53275,Excision or fulguration; urethral prolapse,CARE,,
CPT,53400,"Urethroplasty; first stage, for fistula, diverticulum, or stricture (eg, Johannsen type)",CARE,,
CPT,53405,"Urethroplasty; second stage (formation of urethra), including urinary diversion",CARE,,
CPT,53410,"Urethroplasty, 1-stage reconstruction of male anterior urethra",CARE,,
CPT,53415,"Urethroplasty, transpubic or perineal, 1-stage, for reconstruction or repair of prostatic or membranous urethra",CARE,,
CPT,53420,"Urethroplasty, 2-stage reconstruction or repair of prostatic or membranous urethra; first stage",CARE,,
CPT,53425,"Urethroplasty, 2-stage reconstruction or repair of prostatic or membranous urethra; second stage",CARE,,
CPT,53430,"Urethroplasty, reconstruction of female urethra",CARE,,
CPT,53431,"Urethroplasty with tubularization of posterior urethra and/or lower bladder for incontinence (eg, Tenago, Leadbetter procedure)",CARE,,
CPT,53440,"Sling operation for correction of male urinary incontinence (eg, fascia or synthetic)",CARE,,
CPT,53442,"Removal or revision of sling for male urinary incontinence (eg, fascia or synthetic)",CARE,,
CPT,53444,Insertion of tandem cuff (dual cuff),CARE,,
CPT,53445,"Insertion of inflatable urethral/bladder neck sphincter, including placement of pump, reservoir, and cuff",CARE,,
CPT,53446,"Removal of inflatable urethral/bladder neck sphincter, including pump, reservoir, and cuff",CARE,,
CPT,53447,"Removal and replacement of inflatable urethral/bladder neck sphincter including pump, reservoir, and cuff at the same operative session",CARE,,
CPT,53448,"Removal and replacement of inflatable urethral/bladder neck sphincter including pump, reservoir, and cuff through an infected field at the same operative session including irrigation and debridement of infected tissue",CARE,,
CPT,53449,"Repair of inflatable urethral/bladder neck sphincter, including pump, reservoir, and cuff",CARE,,
CPT,53450,"Urethromeatoplasty, with mucosal advancement",CARE,,
CPT,53460,"Urethromeatoplasty, with partial excision of distal urethral segment (Richardson type procedure)",CARE,,
CPT,53500,"Urethrolysis, transvaginal, secondary, open, including cystourethroscopy (eg, postsurgical obstruction, scarring)",CARE,,
CPT,53502,"Urethrorrhaphy, suture of urethral wound or injury, female",CARE,,
CPT,53505,"Urethrorrhaphy, suture of urethral wound or injury; penile",CARE,,
CPT,53510,"Urethrorrhaphy, suture of urethral wound or injury; perineal",CARE,,
CPT,53515,"Urethrorrhaphy, suture of urethral wound or injury; prostatomembranous",CARE,,
CPT,53520,"Closure of urethrostomy or urethrocutaneous fistula, male (separate procedure)",CARE,,
CPT,53600,"Dilation of urethral stricture by passage of sound or urethral dilator, male; initial",CARE,,
CPT,53601,"Dilation of urethral stricture by passage of sound or urethral dilator, male; subsequent",CARE,,
CPT,53605,"Dilation of urethral stricture or vesical neck by passage of sound or urethral dilator, male, general or conduction (spinal) anesthesia",CARE,,
CPT,53620,"Dilation of urethral stricture by passage of filiform and follower, male; initial",CARE,,
CPT,53621,"Dilation of urethral stricture by passage of filiform and follower, male; subsequent",CARE,,
CPT,53660,Dilation of female urethra including suppository and/or instillation; initial,CARE,,
CPT,53661,Dilation of female urethra including suppository and/or instillation; subsequent,CARE,,
CPT,53665,"Dilation of female urethra, general or conduction (spinal) anesthesia",CARE,,
CPT,53850,Transurethral destruction of prostate tissue; by microwave thermotherapy,CARE,,
CPT,53852,Transurethral destruction of prostate tissue; by radiofrequency thermotherapy,CARE,,
CPT,53855,"Insertion of a temporary prostatic urethral stent, including urethral measurement",CARE,,
CPT,53860,Transurethral rf treatment,CARE,,
CPT,53899,"Unlisted procedure, urinary system",CARE,,
CPT,54,Surgical Care Only,CARE,,
CPT,54000,"Slitting of prepuce, dorsal or lateral (separate procedure); newborn",CARE,,
CPT,54001,"Slitting of prepuce, dorsal or lateral (separate procedure); except newborn",CARE,,
CPT,54015,"Incision and drainage of penis, deep",CARE,,
CPT,54050,"Destruction of lesion(s), penis (eg, condyloma, papilloma, molluscum contagiosum, herpetic vesicle), simple; chemical",CARE,,
CPT,54055,"Destruction of lesion(s), penis (eg, condyloma, papilloma, molluscum contagiosum, herpetic vesicle), simple; electrodesiccation",CARE,,
CPT,54056,"Destruction of lesion(s), penis (eg, condyloma, papilloma, molluscum contagiosum, herpetic vesicle), simple; cryosurgery",CARE,,
CPT,54057,"Destruction of lesion(s), penis (eg, condyloma, papilloma, molluscum contagiosum, herpetic vesicle), simple; laser surgery",CARE,,
CPT,54060,"Destruction of lesion(s), penis (eg, condyloma, papilloma, molluscum contagiosum, herpetic vesicle), simple; surgical excision",CARE,,
CPT,54065,"Destruction of lesion(s), penis (eg, condyloma, papilloma, molluscum contagiosum, herpetic vesicle), extensive (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery)",CARE,,
CPT,54100,Biopsy of penis; (separate procedure),CARE,,
CPT,54105,Biopsy of penis; deep structures,CARE,,
CPT,54110,Excision of penile plaque (Peyronie disease),CARE,,
CPT,54111,Excision of penile plaque (Peyronie disease); with graft to 5 cm in length,CARE,,
CPT,54112,Excision of penile plaque (Peyronie disease); with graft greater than 5 cm in length,CARE,,
